'y-axis saved as y
'x,85.xy,Ycalc,Diff,Gd2O3,UO2
32.4,76,56.7510367,19.2489633,6.49021796,4.52059878
32.42,74,57.3501584,16.6498416,6.86276271,4.75314174
32.44,82,58.0032808,23.9967192,7.26893842,5.00607098
32.46,96,58.7169016,37.2830984,7.71291015,5.281719
32.48,96,59.4985232,36.5014768,8.19951124,5.58275525
32.5,84,60.3568455,23.6431545,8.73437632,5.91224484
32.52,81,61.302,19.698,9.32410641,6.27371844
32.54,58,62.3458398,-4.34583981,9.97647509,6.67125563
32.56,68,63.5022975,4.49770249,10.7006881,7.10958336
32.58,67,64.7878302,2.21216979,11.5077126,7.59419168
32.6,73,66.2219752,6.77802477,12.4106983,8.13146825
32.62,74,67.8280483,6.17195174,13.4255215,8.72885254
32.64,61,69.6340262,-8.6340262,14.5714941,9.39500965
32.66,71,71.6736729,-0.673672865,15.8722979,10.1400216
32.68,83,73.9879884,9.01201164,17.3572302,10.9755913
32.7,74,76.6270968,-2.62709676,19.0628844,11.9152497
32.72,59,79.6527385,-20.6527385,21.0354488,12.9745486
32.74,97,83.1416131,13.8583869,23.3338993,14.1712121
32.76,92,87.1899447,4.81005528,26.0345035,15.5251965
32.78,93,91.9198467,1.08015327,29.237292,17.0585847
32.8,96,97.4884086,-1.48840862,33.0755408,18.7951904
32.82,133,104.101025,28.898975,37.7299753,20.759683
32.84,122,112.031578,9.9684215,43.4505856,22.9759546
32.86,118,121.654251,-3.65425064,50.5912164,25.4643425
32.88,137,133.497051,3.50294941,59.6674954,28.2372279
32.9,155,148.34558,6.65441974,71.4670956,31.2925401
32.92,176,167.503682,8.49631779,87.3191867,34.6049519
32.94,214,193.618968,20.3810316,109.930532,38.1153122
32.96,260,233.318068,26.6819322,146.031057,41.7203233
32.98,286,304.054101,-18.0541005,213.227331,45.2665382
33,446,445.947885,0.0521152262,351.839657,48.5544701
33.02,683,727.363738,-44.363738,630.458519,51.3579537
33.04,1130,1209.87414,-79.874141,1110.87458,53.4588111
33.06,1739,1847.58731,-108.587307,1747.36501,54.688073
33.08,2357,2397.30989,-40.3098946,2296.82398,54.9582412
33.1,2517,2522.03956,-5.03955747,2422.24472,54.2737238
33.12,2181,2204.54175,-23.5417504,2106.30848,52.7187488
33.14,1832,1816.06982,15.9301751,1720.12844,50.4334648
33.16,1607,1567.61061,39.3893916,1474.51951,47.5897988
33.18,1388,1376.89409,11.1059125,1287.02809,44.3713398
33.2,1077,1115.42648,-38.4264848,1028.98246,40.9560297
33.22,808,806.533572,1.46642802,723.551183,37.5010683
33.24,438,539.667978,-101.667978,460.061278,34.132077
33.26,302,357.096195,-55.0961954,280.689645,30.9386432
33.28,213,250.888976,-37.8889762,177.451688,27.976116
33.3,196,193.518629,2.48137097,122.79271,25.2715005
33.32,168,161.221557,6.77844334,92.9430683,22.8308421
33.34,162,140.64135,21.3586497,74.5542979,20.6461975
33.36,163,125.888334,37.111666,61.7530231,18.7012661
33.38,93,114.555898,-21.5558981,52.1531946,16.9754877
33.4,110,105.540552,4.45944767,44.6733903,15.4467942
33.42,78,98.218701,-20.218701,38.7118704,14.0933295
33.44,92,92.1810346,-0.181034592,33.879977,12.8944423
33.46,82,87.1392219,-5.13922188,29.9083151,11.8311961
33.48,82,82.8830128,-0.883012786,26.603652,10.8865736
33.5,76,79.2555719,-3.25557191,23.8242315,10.0454956
33.52,59,76.1377437,-17.1377437,21.4641265,9.2947337
33.54,55,73.4375602,-18.4375602,19.4428907,8.62276632
33.56,77,71.0830497,5.91695032,17.6985361,8.01960958
33.58,71,69.0171967,1.98280334,16.1826689,7.4766418
33.6,76,67.1943402,8.80565978,14.8570582,6.98643302
33.62,67,65.5775538,1.42244617,13.6911747,6.54258602
33.64,61,64.136709,-3.13670895,12.6603986,6.13959203
33.66,72,62.8470236,9.15297639,11.7446963,5.77270263
33.68,59,61.6879608,-2.6879608,10.9276308,5.43781773
33.7,54,60.642383,-6.64238303,10.1956133,5.13138884
33.72,78,59.695897,18.304103,9.5373297,4.8503365
33.74,54,58.836341,-4.83634101,8.94329899,4.5919802
33.76,57,58.053381,-1.05338095,8.40552763,4.35397924
33.78,49,57.3381891,-8.33818908,7.91723841,4.13428312
33.8,59,56.6831872,2.31681282,7.47265516,3.93108974
33.82,59,56.0818396,2.91816037,7.06683089,3.74281046
33.84,43,55.5284856,-12.5284856,6.69550945,3.56804061
33.86,40,55.0182024,-15.0182024,6.35501349,3.40553468
33.88,51,54.5466818,-3.5466818,6.0421423,3.25418534
33.9,38,54.1100435,-16.1100435,5.75400237,3.11300559
33.92,53,53.7048419,-0.704841902,5.48803004,2.98111359
33.94,42,53.3275455,-11.3275455,5.24148332,2.85771966
33.96,49,52.9764004,-3.9764004,5.01331716,2.74211508
33.98,55,52.6505656,2.3494344,4.80332776,2.63366248
34,48,52.3466273,-4.34662725,4.60867561,2.53178754
34.02,48,52.06278,-4.06278,4.42807387,2.43597169
34.04,49,51.797414,-2.79741398,4.26038169,2.34574588
34.06,45,51.5490913,-6.54909132,4.1045862,2.26068507
34.08,40,51.3165261,-11.3165261,3.95978728,2.18040344
34.1,49,51.0986192,-2.0986192,3.82523654,2.10455017
34.12,38,50.8945413,-12.8945413,3.70042414,2.03280573
34.14,40,50.7041218,-10.7041218,3.58547095,1.96487868
34.16,55,50.5250441,4.47495589,3.4783266,1.90050271
34.18,46,50.3562524,-4.35625242,3.37817883,1.83943419
34.2,58,50.1978838,7.80211617,3.28538797,1.78144987
34.22,41,50.0493494,-9.04934944,3.19956989,1.72634491
34.24,41,49.9101269,-8.91012685,3.12039039,1.67393106
34.26,46,49.7797554,-3.77975544,3.04756197,1.62403516
34.28,50,49.6578324,0.342167624,2.98084127,1.57649765
34.3,56,49.5440095,6.45599048,2.92002728,1.53117137
34.32,47,49.4379911,-2.43799111,2.86496007,1.48792041
34.34,39,49.3395321,-10.3395321,2.81552026,1.4466191
34.36,38,49.2484375,-11.2484375,2.77162905,1.4071511
34.38,60,49.1645621,10.8354379,2.73324902,1.3694086
34.4,38,49.0878115,-11.0878115,2.70038564,1.33329158
34.42,38,49.0181433,-11.0181433,2.67308958,1.29870714
34.44,58,48.9555706,9.04442936,2.65145999,1.26556891
34.46,50,48.900165,1.09983495,2.63564889,1.23379652
34.48,46,48.8520623,-2.85206227,2.62586678,1.20331509
34.5,54,48.8114688,5.18853123,2.62238987,1.17405479
34.52,43,48.7786705,-5.77867049,2.62556919,1.14595047
34.54,39,48.7540439,-9.75404389,2.63584201,1.11894125
34.56,45,48.7380116,-3.73801161,2.65368782,1.0929702
34.58,57,48.7310401,8.26895986,2.67962629,1.06798406
34.6,40,48.7336501,-8.73365008,2.71422784,1.04393293
34.62,43,48.7455668,-5.74556679,2.75726452,1.02077005
34.64,55,48.7718664,6.22813358,2.81385627,0.998451544
34.66,50,48.8116062,1.18839377,2.88310145,0.97693621
34.68,39,48.8664882,-9.86648824,2.96674073,0.956185342
34.7,57,48.9386088,8.06139117,3.06690679,0.936162545
34.72,41,49.0305618,-8.03056182,3.18622762,0.916833566
34.74,47,49.1455755,-2.14557552,3.32796368,0.898166152
34.76,44,49.287697,-5.28769704,3.49619241,0.880129908
34.78,58,49.4620846,8.53791541,3.69605939,0.862737351
34.8,55,49.6769776,5.32302245,3.9341254,0.847667013
34.82,51,49.9398141,1.06018591,4.21885325,0.833894136
34.84,51,50.258355,0.741644962,4.56130267,0.818119742
34.86,52,50.6497724,1.35022756,4.97614109,0.802848348
34.88,51,51.1338214,-0.133821378,5.48314508,0.788058371
34.9,40,51.7376509,-11.7376509,6.10948405,0.77372938
34.92,54,52.4993773,1.50062265,6.89329349,0.759842021
34.94,62,53.4739193,8.52608068,7.88951036,0.746377955
34.96,58,54.7434607,3.25653929,9.1803358,0.733319789
34.98,62,56.4405693,5.55943073,10.898354,0.720651024
35,70,58.8155657,11.1844343,13.2939011,0.708355993
35.02,62,62.456865,-0.456864971,16.955407,0.69641982
35.04,78,68.9250345,9.07496547,23.443453,0.684828364
35.06,91,82.0605682,8.93943183,36.5985464,0.673568181
35.08,120,109.22801,10.7719897,63.7852443,0.662626484
35.1,178,159.104006,18.8959937,113.680204,0.6519911
35.12,224,231.539101,-7.53910141,186.133982,0.641650439
35.14,337,304.202262,32.7977379,258.815557,0.63159346
35.16,358,335.706518,22.2934825,290.337966,0.621809639
35.18,337,307.706029,29.2939708,262.355383,0.61228894
35.2,293,258.047085,34.9529152,212.714104,0.603021791
35.22,248,224.547519,23.4524805,179.231973,0.593999053
35.24,238,207.167563,30.8324375,161.869229,0.585212005
35.26,203,186.233699,16.7663007,140.952364,0.576652311
35.28,165,153.616414,11.3835865,108.351871,0.568312008
35.3,111,118.806501,-7.80650104,73.5585519,0.560183483
35.32,85,91.3916295,-6.39162949,46.1600826,0.552259453
35.34,74,73.8964797,0.10352026,28.6811505,0.544532952
35.36,65,64.1749556,0.825044364,18.975666,0.536997312
35.38,62,58.9993859,3.00061412,13.815964,0.529646145
35.4,51,56.0447726,-5.04477259,10.8770527,0.522473337
35.42,45,54.1240966,-9.1240966,8.97191861,0.515473026
35.44,52,52.7351628,-0.735162781,7.59837208,0.508639592
35.46,57,51.6690909,5.33090908,6.5475382,0.501967648
35.48,39,50.8244553,-11.8244553,5.71799621,0.495452024
35.5,50,50.1413246,-0.141324594,5.04981977,0.489087762
35.52,58,49.5797593,8.42024075,4.50307382,0.482870099
35.54,56,49.1116345,6.88836551,4.04963805,0.476794463
35.56,30,48.7165631,-18.7165631,3.66912949,0.470856462
35.58,55,48.3794584,6.62054162,3.34646564,0.465051875
35.6,52,48.0889598,3.91104015,3.0702898,0.459376646
35.62,49,47.8363792,1.16362076,2.83191754,0.453826873
35.64,60,47.6149791,12.3850209,2.62461497,0.448398805
35.66,38,47.4194685,-9.41946853,2.44309475,0.443088832
35.68,54,47.2456452,6.75435481,2.28315778,0.437893479
35.7,53,47.0901363,5.90986373,2.14143452,0.432809402
35.72,40,46.9502091,-6.95020906,2.0151953,0.427833381
35.74,33,46.82363,-13.82363,1.90220956,0.422962313
35.76,57,46.708559,10.291441,1.80063999,0.418193208
35.78,53,46.6034686,6.39653136,1.70896197,0.413523185
35.8,36,46.5070825,-10.5070825,1.62590173,0.408949467
35.82,49,46.4183273,2.58167273,1.55038838,0.404469376
35.84,53,46.3362948,6.66370523,1.48151629,0.400080326
35.86,42,46.2602127,-4.26021268,1.41851543,0.395779825
35.88,58,46.1894207,11.8105793,1.3607278,0.391565468
35.9,53,46.1233517,6.87664826,1.30758845,0.387434931
35.92,58,46.0615166,11.9384834,1.25861026,0.383385971
35.94,45,46.0035094,-1.0035094,1.21338942,0.379416423
35.96,43,45.9497741,-2.94977411,1.17237179,0.375524194
35.98,28,45.9019485,-17.9019485,1.13719699,0.371707261
36,35,45.8635521,-10.8635521,1.11138648,0.36796367
36.02,54,45.817713,8.18228701,1.07806992,0.364291531
36.04,39,45.7742535,-6.77425347,1.04707135,0.360689017
36.06,37,45.7329826,-8.73298256,1.01820141,0.35715436
36.08,67,45.6937317,21.3062683,0.991293109,0.35368585
36.1,39,45.6563522,-6.65635215,0.9661991,0.350281834
36.12,48,45.6207084,2.3792916,0.94278542,0.346940708
36.14,31,45.583006,-14.583006,0.917258954,0.343660924
36.16,50,45.5356306,4.46436939,0.8820068,0.340440979
36.18,43,45.4580751,-2.4580751,0.816523012,0.337279419
36.2,38,45.3546026,-7.35460263,0.725072044,0.334174837
36.22,44,45.3279886,-1.32798856,0.710430439,0.331125867
36.24,41,45.3025617,-4.30256169,0.696928178,0.328131187
36.26,33,45.2782719,-12.2782719,0.684516195,0.325189515
36.28,39,45.255077,-6.255077,0.673153529,0.322299607
36.3,44,45.2329429,-1.23294288,0.662806968,0.31946026
36.32,39,45.2118428,-6.2118428,0.653450818,0.316670303
36.34,40,45.1917575,-5.19175752,0.645066805,0.313928604
36.36,44,45.1726753,-1.17267529,0.637644113,0.311234061
36.38,46,45.154592,0.845407987,0.631179554,0.308585607
36.4,36,45.1375116,-9.1375116,0.625677893,0.305982206
36.42,51,45.1214464,5.87855357,0.621152349,0.303422853
36.44,50,45.106418,4.89358195,0.617625279,0.300906569
36.46,45,45.0924581,-0.0924581037,0.615129105,0.298432407
36.48,41,45.0796095,-4.07960952,0.613707502,0.295999445
36.5,49,45.067928,3.93207196,0.613416928,0.293606788
36.52,42,45.0574841,-3.05748413,0.614328563,0.291253567
36.54,39,45.0483655,-6.0483655,0.616530764,0.288938936
36.56,43,45.0406801,-2.04068011,0.620132165,0.286662074
36.58,42,45.0345602,-3.03456021,0.625265618,0.284422182
36.6,38,45.0301673,-7.03016727,0.632093205,0.282218484
36.62,46,45.0276984,0.97230156,0.640812658,0.280050225
36.64,25,45.0273948,-20.0273948,0.651665635,0.277916671
36.66,34,45.0295523,-11.0295523,0.664948485,0.275817107
36.68,34,45.0345353,-11.0345353,0.681026355,0.273750838
36.7,53,45.0427962,7.95720378,0.700351894,0.271717188
36.72,52,45.0548997,6.94510035,0.723490313,0.2697155
36.74,44,45.0715569,-1.07155695,0.751153395,0.267745131
36.76,30,45.0936728,-15.0936728,0.784246273,0.26580546
36.78,51,45.1224106,5.87758941,0.823932759,0.263895879
36.8,40,45.1584188,-5.15841877,0.870861705,0.262015796
36.82,38,45.196887,-7.19688696,0.920223135,0.260164637
36.84,39,45.231221,-6.23122098,0.965423241,0.25834184
36.86,48,45.2010298,2.79897016,0.946071398,0.256546859
36.88,39,45.3004825,-6.30048251,1.05633693,0.254779162
36.9,42,45.4288151,-3.42881507,1.19545624,0.25303823
36.92,47,45.5968114,1.40318855,1.37421359,0.251323558
36.94,46,45.8213912,0.178608834,1.60952879,0.249634653
36.96,54,46.1328423,7.86715769,1.93169023,0.247971035
36.98,34,46.598468,-12.598468,2.40800131,0.246332237
37,38,47.3950466,-9.39504657,3.21524066,0.2447178
37.02,45,48.9762933,-3.97629327,4.80712375,0.243127281
37.04,47,52.2852518,-5.28525178,8.12669452,0.241560246
37.06,59,58.6193182,0.380681839,14.4713493,0.24001627
37.08,52,68.4592796,-16.4592796,24.3218754,0.238494941
37.1,78,79.4287923,-1.42879227,35.3019293,0.236995855
37.12,82,85.8108359,-3.81083586,41.6944909,0.23551862
37.14,70,83.3384365,-13.3384365,39.2325864,0.234062852
37.16,84,75.9467817,8.05321834,31.8514036,0.232628175
37.18,50,70.2138207,-20.2138207,26.128892,0.231214226
37.2,63,67.7349593,-4.73495932,23.6604575,0.229820646
37.22,57,65.9581126,-8.95811255,21.8938567,0.228605554
37.24,68,62.3741462,5.62585376,18.3194556,0.228068563
37.26,54,57.4120883,-3.41208831,13.367756,0.226735832
37.28,45,52.8158613,-7.81586131,8.78186534,0.225422132
37.3,61,49.5296439,11.4703561,5.5059624,0.224127144
37.32,45,47.5615449,-2.56154492,3.5481562,0.22285056
37.34,48,46.493834,1.50616599,2.49071644,0.221592077
37.36,34,45.9105459,-11.9105459,1.91767798,0.220351399
37.38,43,45.5567312,-2.55673116,1.57409139,0.219128239
37.4,40,45.31313,-5.31313004,1.34069711,0.217922315
37.42,35,45.1303613,-10.1303613,1.16811391,0.21673335
37.44,52,44.986815,7.01318496,1.03473209,0.215561075
37.46,51,44.8710839,6.12891611,0.92914421,0.214405228
37.48,38,44.7760229,-6.77602287,0.844205394,0.213265551
37.5,50,44.6967355,5.30326454,0.775019189,0.212141793
37.52,44,44.6297237,-0.629723666,0.718087631,0.211033706
37.54,43,44.5724271,-1.57242711,0.670850395,0.209941053
37.56,38,44.5229366,-6.52293664,0.631398358,0.208863596
37.58,47,44.4798058,2.52019416,0.598285152,0.207801106
37.6,55,44.4419235,10.5580765,0.570399556,0.206753359
37.62,40,44.4084252,-4.40842521,0.546877236,0.205720135
37.64,33,44.3786314,-11.3786314,0.527038562,0.204701217
37.66,40,44.3520025,-4.35200249,0.510344073,0.203696397
37.68,44,44.3281069,-0.328106896,0.496362099,0.202705468
37.7,47,44.3065969,2.69340315,0.4847449,0.201728229
37.72,34,44.2872097,-10.2872097,0.475229811,0.200764483
37.74,30,44.2699094,-14.2699094,0.467780818,0.199814037
37.76,47,44.2552516,2.74474843,0.462953456,0.198876702
37.78,44,44.2415915,-0.241591505,0.459103067,0.197952295
37.8,47,44.228726,2.77127399,0.456026412,0.197040634
37.82,36,44.217175,-8.21717496,0.454243341,0.196141543
37.84,53,44.2068589,8.79314106,0.453674404,0.195254848
37.86,38,44.1977157,-6.1977157,0.454257334,0.19438038
37.88,46,44.1896979,1.81030206,0.455944784,0.193517974
37.9,53,44.1827715,8.81722848,0.458702566,0.192667468
37.92,40,44.1769141,-4.17691409,0.462508292,0.191828702
37.94,49,44.1721141,4.82788591,0.467350364,0.19100152
37.96,49,44.16837,4.83162997,0.473227228,0.190185772
37.98,40,44.16569,-4.16568996,0.480146883,0.189381307
38,35,44.1640912,-9.1640912,0.488126599,0.18858798
38.02,47,44.1636003,2.83639972,0.497192824,0.187805648
38.04,37,44.164253,-7.16425297,0.507381286,0.187034172
38.06,28,44.1660946,-16.1660946,0.518737257,0.186273413
38.08,34,44.1691806,-10.1691806,0.531316005,0.185523238
38.1,57,44.1735768,12.8264232,0.545183431,0.184783515
38.12,41,44.1793607,-3.17936072,0.560416902,0.184054117
38.14,44,44.1866223,-0.186622325,0.577106301,0.183334916
38.16,46,44.1954654,1.80453461,0.595355329,0.18262579
38.18,37,44.2060091,-7.2060091,0.615283079,0.181926617
38.2,37,44.2183899,-7.21838991,0.637025939,0.18123728
38.22,48,44.2327639,3.7672361,0.660739883,0.180557662
38.24,54,44.2492894,9.75071063,0.686583117,0.17988765
38.26,39,44.2674062,-5.26740615,0.713995395,0.179227133
38.28,38,44.2860935,-6.28609347,0.741955833,0.178576002
38.3,50,44.2975239,5.70247609,0.762636923,0.17793415
38.32,33,44.3251818,-11.3251818,0.79952289,0.177301473
38.34,43,44.3565267,-1.35652668,0.840073145,0.176677869
38.36,36,44.391817,-8.39181698,0.884546058,0.176063237
38.38,29,44.4315286,-15.4315286,0.933417354,0.175457479
38.4,43,44.4762156,-1.47621555,0.987241049,0.174860499
38.42,39,44.526526,-5.52652601,1.04666511,0.174272203
38.44,45,44.5832214,0.416778552,1.11245091,0.173692499
38.46,42,44.6472012,-2.64720118,1.18549766,0.173121296
38.48,54,44.7195332,9.28046683,1.2668732,0.172558507
38.5,54,44.8014914,9.19850864,1.35785137,0.172004044
38.52,58,44.8959966,13.1040034,1.46135287,0.171457824
38.54,34,45.0099091,-11.0099091,1.58423779,0.170919762
38.56,41,45.1488402,-4.14884018,1.73211739,0.170389777
38.58,47,45.2886103,1.71138972,1.8808119,0.169867791
38.6,55,45.4499186,9.55008139,2.05102042,0.169353724
38.62,45,45.6371036,-0.637103639,2.24708131,0.168847502
38.64,34,45.8556634,-11.8556634,2.47449242,0.168349049
38.66,44,46.1126486,-2.11264857,2.74030442,0.167858291
38.68,46,46.4172212,-0.417221155,3.05367904,0.167375159
38.7,39,46.7814612,-7.78146118,3.42669624,0.16689958
38.72,49,47.2215577,1.77844234,3.87554488,0.166431488
38.74,53,47.7596055,5.2403945,4.42231972,0.165970815
38.76,50,48.4263899,1.5736101,5.09780583,0.165517495
38.78,53,49.2658649,3.73413506,5.94595714,0.165071464
38.8,48,50.3429273,-2.34292733,7.03167023,0.164632659
38.82,48,51.7595495,-3.7595495,8.45691737,0.164201019
38.84,63,53.6991465,9.30085348,10.4051135,0.163776484
38.86,68,56.5721115,11.4278885,13.2866516,0.163358996
38.88,78,61.4598068,16.5401932,18.1828938,0.162948495
38.9,75,71.1250337,3.87496625,27.8566414,0.162544927
38.92,103,91.2305428,11.7694572,47.9706446,0.162148237
38.94,137,129.344119,7.65588089,86.0926884,0.16175837
38.96,178,187.801844,-9.80184418,144.558854,0.161375275
38.98,230,251.752117,-21.7521173,208.517541,0.1609989
39,283,286.974464,-3.97446357,243.748274,0.160629195
39.02,260,269.702041,-9.70204064,226.484211,0.160266111
39.04,236,224.61846,11.3815398,181.408962,0.159909601
39.06,185,190.503136,-5.50313591,147.301943,0.159559618
39.08,209,177.61038,31.3896196,134.417464,0.159216116
39.1,185,171.531748,13.4682517,128.347081,0.158879052
39.12,166,155.19872,10.8012799,112.022274,0.158548381
39.14,128,127.900576,0.0994243371,84.7323221,0.158224062
39.16,98,99.998724,-1.99872403,56.8386349,0.157906053
39.18,86,78.7277613,7.2722387,35.5758081,0.157594315
39.2,65,65.3880951,-0.388095059,22.244249,0.157288808
39.22,67,57.9894908,9.01050924,14.8537231,0.156989494
39.24,55,53.9998279,1.00017208,10.8721096,0.156696336
39.26,64,51.677406,12.322594,8.55770786,0.156409299
39.28,44,50.1445436,-6.14454358,7.03283622,0.156128347
39.3,55,49.0269703,5.97302972,5.92322421,0.155853446
39.32,40,48.1657011,-8.16570112,5.06988664,0.155584562
39.34,58,47.4818967,10.5181033,4.39398393,0.155321664
39.36,53,46.9283667,6.07163335,3.84832562,0.155064721
39.38,55,46.473414,8.52658601,3.40121446,0.154813702
39.4,57,46.0945776,10.9054224,3.03018923,0.154568577
39.42,57,45.7754847,11.2245153,2.71887691,0.154329318
39.44,42,45.5046515,-3.50465148,2.45579351,0.154095898
39.46,52,45.2766043,6.72339565,2.23546534,0.15386829
39.48,45,45.0950616,-0.0950616307,2.06161052,0.153646468
39.5,39,44.9192871,-5.91928712,1.89349266,0.153430407
39.52,47,44.7649629,2.23503707,1.74679369,0.153220082
39.54,38,44.6286355,-6.62863545,1.61805983,0.153015471
39.56,33,44.507526,-11.507526,1.50451221,0.152816552
39.58,51,44.3993782,6.60062177,1.40389435,0.152623302
39.6,41,44.3023446,-3.30234461,1.31435849,0.152435701
39.62,47,44.2149006,2.78509943,1.23437989,0.152253729
39.64,51,44.1357791,6.86422089,1.16269139,0.152077367
39.66,41,44.0639205,-3.06392048,1.09823304,0.151906596
39.68,47,43.9984329,3.00156708,1.04011291,0.1517414
39.7,42,43.9385619,-1.9385619,0.987576284,0.151581761
39.72,47,43.8836658,3.11633422,0.939981349,0.151427664
39.74,47,43.8331964,3.16680356,0.896779794,0.151279094
39.76,66,43.7866837,22.2133163,0.85750123,0.151136036
39.78,44,43.7437226,0.256277401,0.821740608,0.150998477
39.8,55,43.7039635,11.2960365,0.789148003,0.150866404
39.82,50,43.6671034,6.33289662,0.759420258,0.150739806
39.84,45,43.6328792,1.3671208,0.732294133,0.150618671
39.86,45,43.6010622,1.39893783,0.70754066,0.150502988
39.88,48,43.5714531,4.42854689,0.684960471,0.150392749
39.9,37,43.5438786,-6.54387857,0.664379939,0.150287944
39.92,42,43.5181876,-1.51818765,0.645647964,0.150188565
39.94,39,43.4942493,-4.4942493,0.628633321,0.150094606
39.96,48,43.4719502,4.52804984,0.613222465,0.150006058
39.98,43,43.4511928,-0.451192763,0.599317729,0.149922918
40,41,43.431894,-2.43189404,0.586835862,0.149845178
40.02,47,43.4139842,3.58601583,0.575706867,0.149772836
40.04,44,43.3974057,0.602594281,0.565873108,0.149705888
40.06,57,43.3821129,13.6178871,0.557288659,0.14964433
40.08,35,43.3680714,-8.36807142,0.549918899,0.149588162
40.1,49,43.3552578,5.64474217,0.54374033,0.149537381
40.12,49,43.3436601,5.65633995,0.538740637,0.149491987
40.14,51,43.3332775,7.66672255,0.534919,0.14945198
40.16,33,43.3241215,-10.3241215,0.532286682,0.149417361
40.18,48,43.3162166,4.68378339,0.530867936,0.149388132
40.2,38,43.3096015,-5.30960151,0.530701281,0.149364296
40.22,40,43.3043309,-3.3043309,0.531841222,0.149345854
40.24,42,43.3004777,-1.30047772,0.534360522,0.149332813
40.26,39,43.2981129,-4.29811292,0.538329916,0.149325175
40.28,38,43.2971815,-5.29718153,0.543694273,0.149322947
40.3,44,43.2974322,0.702567779,0.55020204,0.149326135
40.32,40,43.2991016,-3.29910156,0.558089607,0.149334746
40.34,38,43.3043637,-5.30436374,0.569530978,0.149348787
40.36,53,43.3121078,9.68789216,0.583415035,0.149368267
40.38,33,43.3226906,-10.3226906,0.600098358,0.149393196
40.4,56,43.3365589,12.6634411,0.620027472,0.149423583
40.42,43,43.3542755,-0.354275545,0.643765242,0.149459439
40.44,55,43.3765967,11.6234033,0.672027054,0.149541221
40.46,39,43.4061198,-4.40611975,0.705731099,0.151347885
40.48,30,43.4430619,-13.4430619,0.746069394,0.153904561
40.5,45,43.4857534,1.51424664,0.794609846,0.153973261
40.52,49,43.5387811,5.46121885,0.853445818,0.154047537
40.54,42,43.6049883,-1.60498826,0.92542008,0.154127404
40.56,51,43.6883108,7.31168922,1.01446853,0.15421288
40.58,41,43.7943229,-2.7943229,1.12616515,0.154303981
40.6,46,43.9311541,2.0688459,1.26863922,0.154400726
40.62,52,44.1112684,7.88873156,1.45435462,0.154503134
40.64,53,44.3559651,8.64403493,1.70461029,0.154611225
40.66,37,44.7097575,-7.70975752,2.06391956,0.154725019
40.68,41,45.2863554,-4.28635542,2.64599188,0.154844538
40.7,43,46.3851965,-3.38519645,3.75026471,0.154969804
40.72,46,48.6711475,-2.67114751,6.04160476,0.15510084
40.74,51,53.1776625,-2.1776625,10.5534657,0.155237671
40.76,54,60.6003202,-6.60032017,17.9814262,0.155380321
40.78,60,69.7137156,-9.71371556,27.1000809,0.155528816
40.8,80,76.3192691,3.68073091,33.7108502,0.155683183
40.82,61,75.8910628,-14.8910628,33.2878158,0.155843449
40.84,63,69.8637378,-6.8637378,27.2656188,0.156009644
40.86,68,64.0435135,3.95648649,21.4504782,0.156181796
40.88,55,61.4126579,-6.41265795,18.8246619,0.156359935
40.9,61,60.9637881,0.0362118805,18.3807868,0.156544094
40.92,45,59.970392,-14.970392,17.3923405,0.156734303
40.94,61,57.008179,3.99182095,14.4350324,0.156930597
40.96,53,53.0365644,-0.0365643966,10.4682773,0.15713301
40.98,48,49.4922101,-1.4922101,6.92873723,0.157341576
41,41,47.0109549,-6.01095486,4.45225053,0.157556331
41.02,45,45.5391799,-0.539179929,2.98519832,0.157777314
41.04,57,44.7390312,12.2609688,2.18972631,0.158004561
41.06,59,44.2983558,14.7016442,1.75368124,0.158238112
41.08,44,44.0297152,-0.0297151734,1.48962463,0.158478007
41.1,48,43.8453563,4.1546437,1.30980307,0.158724288
41.12,47,43.7084236,3.2915764,1.17736081,0.158976996
41.14,67,43.6024945,23.3975055,1.07587513,0.159236175
41.16,45,43.5187945,1.4812055,0.996571184,0.15950187
41.18,54,43.4517948,10.5482052,0.933920137,0.159774125
41.2,40,43.3976924,-3.39769238,0.884118592,0.160052989
41.22,50,43.3537626,6.64623742,0.844441804,0.160338508
41.24,62,43.3180081,18.6819919,0.812892244,0.160630731
41.26,51,43.2889398,7.71106018,0.787980521,0.16092971
41.28,37,43.2654319,-6.26543188,0.768580621,0.161235494
41.3,43,43.2466234,-0.246623429,0.753831465,0.161548137
41.32,44,43.2318502,0.768149799,0.743068579,0.161867692
41.34,47,43.2205963,3.77940372,0.735775829,0.162194216
41.36,49,43.2124595,5.78754054,0.731550803,0.162527762
41.38,48,43.2071261,4.7928739,0.730079644,0.162868391
41.4,66,43.2043526,22.7956474,0.731118548,0.163216159
41.42,45,43.2039517,1.79604829,0.73448002,0.163571129
41.44,45,43.2057822,1.79421783,0.740022608,0.16393336
41.46,54,43.2097411,10.7902589,0.747643192,0.164302917
41.48,54,43.2157581,10.7842419,0.757271197,0.164679863
41.5,51,43.223791,7.77620896,0.768864282,0.165064265
41.52,44,43.2338229,0.766177108,0.782405153,0.165456189
41.54,43,43.2458594,-0.245859355,0.797899306,0.165855705
41.56,36,43.2599274,-7.25992739,0.815373491,0.166262881
41.58,41,43.2760743,-2.27607433,0.834874804,0.166677791
41.6,43,43.2943674,-0.294367449,0.856470321,0.167100508
41.62,59,43.3148942,15.6851058,0.880247212,0.167531106
