x,50.xy,Ycalc,Diff,Gd2O3,UO2
72.44,49,50.7232647,-1.72326474,0.607478226,0.529824296
72.46,60,50.7364375,9.26356255,0.608369318,0.526689876
72.48,42,50.7504012,-8.75040123,0.609946393,0.523685261
72.5,49,50.765157,-1.765157,0.612213457,0.520807775
72.52,60,50.7807116,9.21928836,0.615180319,0.518054866
72.54,52,50.7970799,1.20292015,0.618864519,0.515424096
72.56,52,50.814283,1.18571701,0.623290127,0.512913137
72.58,43,50.8323509,-7.83235092,0.628489621,0.510519771
72.6,59,50.8513235,8.14867648,0.634505387,0.508241884
72.62,43,50.8712514,-7.87125136,0.641390387,0.50607746
72.64,43,50.892309,-7.89230898,0.649321496,0.504024581
72.66,46,50.9143484,-4.91434845,0.658152972,0.502081422
72.68,53,50.9375728,2.06242719,0.668089995,0.500246248
72.7,55,50.9620907,4.03790929,0.679243254,0.498517414
72.72,51,50.9880307,0.0119692639,0.691743275,0.496893357
72.74,65,51.0155442,13.9844558,0.70574327,0.495372596
72.76,62,51.0448085,10.9551915,0.721422324,0.493953733
72.78,55,51.0760302,3.92396979,0.738988869,0.492635445
72.8,66,51.1094491,14.8905509,0.758684236,0.491416485
72.82,50,51.1453414,-1.14534144,0.780786206,0.490295679
72.84,54,51.1840231,2.81597688,0.80561224,0.489271925
72.86,41,51.2258522,-10.2258522,0.83352175,0.48834419
72.88,46,51.2712292,-5.27122923,0.864916734,0.487511511
72.9,48,51.3205953,-3.32059534,0.900239503,0.48677299
72.92,48,51.3744248,-3.37442481,0.939965605,0.486127793
72.94,43,51.4332105,-8.4332105,0.98458904,0.485575152
72.96,49,51.4974433,-2.49744327,1.03460176,0.48511436
72.98,39,51.5675598,-12.5675598,1.09044145,0.484744771
73,49,51.6438567,-2.64385671,1.15240578,0.4844658
73.02,42,51.7264094,-9.72640943,1.220571,0.484276921
73.04,50,51.8149143,-1.81491431,1.29463434,0.484177666
73.06,46,51.908499,-5.90849896,1.3737242,0.484167624
73.08,41,52.0055103,-11.0055103,1.45618826,0.484246442
73.1,63,52.1033342,10.8966658,1.53941303,0.484413823
73.12,48,52.3060004,-4.30600039,1.6197734,0.592325
73.14,58,52.4397382,5.56026181,1.69284364,0.638635402
73.16,46,52.5171338,-6.5171338,1.75397383,0.64058154
73.18,48,52.5786962,-4.57869618,1.79919861,0.642638099
73.2,56,52.6221285,3.37787152,1.82622108,0.644805502
73.22,42,52.6474409,-10.6474409,1.83505139,0.647084238
73.24,48,52.6569062,-4.65690616,1.82796193,0.64947486
73.26,42,52.6543251,-10.6543251,1.80875346,0.651977986
73.28,48,52.6439367,-4.64393666,1.78166452,0.6545943
73.3,55,52.6294011,2.37059894,1.75035499,0.657324553
73.32,49,52.6131436,-3.61314363,1.71724975,0.660169562
73.34,46,52.5961374,-6.59613739,1.68332131,0.66313021
73.36,40,52.5780418,-12.5780418,1.64822852,0.666207449
73.38,49,52.5558676,-3.55586761,1.60898155,0.669402299
73.4,52,52.5308162,-0.530816162,1.56678095,0.672715851
73.42,57,52.5025744,4.49742561,1.52131291,0.676149265
73.44,56,52.4697553,3.5302447,1.47118955,0.679703773
73.46,53,52.4331293,0.566870738,1.41718031,0.683380678
73.48,54,52.3942403,1.60575967,1.36082824,0.687181359
73.5,37,52.3548041,-15.3548041,1.30384781,0.691107269
73.52,52,52.3165124,-0.316512402,1.2479298,0.695159936
73.54,47,52.2807486,-5.28074863,1.19445625,0.699340968
73.56,45,52.2484914,-7.24849136,1.14440445,0.703652052
73.58,48,52.2203258,-4.22032583,1.09835823,0.708094956
73.6,41,52.196512,-11.196512,1.05657611,0.712671529
73.62,54,52.1770699,1.82293008,1.01907644,0.717383709
73.64,57,52.1618583,4.83814166,0.985716446,0.722233517
73.66,53,52.1506387,0.849361311,0.956255743,0.727223066
73.68,48,52.1431214,-4.14312138,0.930402921,0.732354557
73.7,52,52.1389979,-0.138997873,0.907847484,0.737630288
73.72,57,52.1379613,4.86203873,0.888280514,0.743052651
73.74,67,52.1397332,14.8602668,0.871407277,0.748638375
73.76,44,52.0975946,-8.09759462,0.856954326,0.707942186
73.78,56,52.0897742,3.91022578,0.844672976,0.699441852
73.8,56,52.099003,3.90099695,0.834340457,0.706091522
73.82,43,52.1100876,-9.11008764,0.825762819,0.712892049
73.84,57,52.1228549,4.87714507,0.818764131,0.719846649
73.86,47,52.1371574,-5.13715739,0.813193884,0.726958654
73.88,48,52.1528694,-4.15286945,0.808923402,0.734231511
73.9,51,52.1698848,-1.16988481,0.805843183,0.741668789
73.92,59,52.1881143,6.81188565,0.803860747,0.749274183
73.94,61,52.2074847,8.79251532,0.802899239,0.757051518
73.96,60,52.2279366,7.77206345,0.802895798,0.765004754
73.98,60,52.2494235,7.75057647,0.803800224,0.773137991
74,45,52.2719108,-7.27191084,0.805573845,0.781455474
74.02,52,52.2953744,-0.295374427,0.808188564,0.7899616
74.04,59,52.3198002,6.6801998,0.811626069,0.79866092
74.06,41,52.3451833,-11.3451833,0.815877146,0.807558148
74.08,48,52.3715275,-4.37152753,0.820941036,0.816658168
74.1,51,52.3988446,-1.39884459,0.826824736,0.825966037
74.12,53,52.4271533,0.572846711,0.833542147,0.835486996
74.14,51,52.4567566,-1.45675662,0.841112826,0.845504817
74.16,56,52.6033401,3.39665986,0.849560103,0.971682076
74.18,52,52.6356807,-0.635680682,0.858908153,0.982771754
74.2,57,52.6691324,4.33086758,0.869177507,0.994107831
74.22,48,52.7037116,-4.70371162,0.880378346,1.00569674
74.24,48,52.7394151,-4.7394151,0.892501153,1.01754513
74.26,46,52.7762068,-6.77620679,0.905503279,1.02965991
74.28,55,52.8140022,2.18599783,0.919293382,1.04204825
74.3,56,52.8526524,3.14734757,0.933715541,1.05471758
74.32,61,52.8919328,8.10806722,0.948537613,1.06767558
74.34,54,52.9315433,1.06845674,0.963451964,1.08093026
74.36,54,52.971134,1.028866,0.978100746,1.09448991
74.38,53,53.0103586,-0.0103585944,0.992129284,1.10836313
74.4,59,53.0489491,5.95105093,1.00526099,1.12255887
74.42,65,53.086788,11.913212,1.01736948,1.1370864
74.44,49,53.1239453,-4.12394533,1.02851537,1.15195535
74.46,53,53.1606596,-0.160659629,1.03892754,1.16717575
74.48,46,53.1972713,-7.19727125,1.04893628,1.18275799
74.5,52,53.2341365,-1.23413646,1.05888732,1.19871291
74.52,46,53.2715539,-7.27155387,1.06906836,1.21505173
74.54,50,53.3052656,-3.30526561,1.07966575,1.22733056
74.56,49,53.2866388,-4.28663877,1.09075456,1.18684173
74.58,47,53.3269774,-6.32697743,1.10231694,1.20490749
74.6,45,53.3680822,-8.36808224,1.11428088,1.22340078
74.62,50,53.4098895,-3.40988948,1.12656918,1.24233543
74.64,63,53.4523765,9.54762349,1.13914509,1.26172583
74.66,59,53.4955903,5.50440974,1.15204086,1.28158697
74.68,59,53.5396503,5.46034968,1.16536078,1.30193446
74.7,54,53.5847297,0.415270258,1.17926193,1.32278459
74.72,68,53.6310257,14.3689743,1.1939248,1.34415431
74.74,61,53.6787331,7.32126692,1.20952692,1.36606133
74.76,49,53.7280257,-4.72802566,1.22622385,1.38852412
74.78,48,53.7790504,-5.77905043,1.24414364,1.41156194
74.8,45,53.8319304,-8.83193036,1.26338942,1.43519492
74.82,49,53.8867678,-4.88676778,1.28404281,1.45944409
74.84,56,53.943545,2.05645497,1.30606445,1.48433139
74.86,61,54.0025401,6.99745991,1.32970969,1.5098798
74.88,47,54.0638081,-7.06380812,1.35500993,1.53611333
74.9,57,54.1274061,2.87259388,1.38199737,1.56305711
74.92,55,54.1934413,0.806558688,1.41075321,1.59073742
74.94,56,54.2620341,1.73796585,1.44137065,1.61918181
74.96,55,54.3333211,0.666678927,1.47395757,1.64841912
74.98,59,54.4061882,4.59381181,1.50737014,1.67847959
75,55,54.4698423,0.530157737,1.53078368,1.70939492
75.02,54,54.5502619,-0.550261936,1.57014387,1.74119836
75.04,58,54.6341363,3.36586373,1.61210515,1.77392483
75.06,56,54.7217253,1.27827474,1.65689114,1.80761096
75.08,54,54.813325,-0.813325021,1.70475971,1.84229528
75.1,59,54.909273,4.09072698,1.75600815,1.87801825
75.12,65,55.0099541,9.99004593,1.81097897,1.91482244
75.14,64,55.1158073,8.8841927,1.87006678,1.95275263
75.16,51,55.2273387,-4.22733871,1.93373069,1.99185598
75.18,50,55.3451246,-5.34512458,2.00249761,2.03218215
75.2,52,55.4698107,-3.4698107,2.07696123,2.0737835
75.22,55,55.6021383,-0.602138283,2.15780783,2.11671521
75.24,60,55.7429467,4.25705328,2.24581881,2.16103555
75.26,55,55.8931816,-0.893181616,2.34187854,2.20680602
75.28,56,56.0539003,-0.0539002944,2.44697963,2.25409157
75.3,59,56.2262728,2.77372719,2.56222372,2.3029609
75.32,58,56.4115753,1.58842475,2.68881449,2.35348666
75.34,47,56.6111704,-9.61117044,2.82803811,2.40574576
75.36,51,56.8264686,-5.8264686,2.98122362,2.45981965
75.38,54,57.0588573,-3.05885732,3.14967251,2.51579466
75.4,55,57.3095858,-2.30958578,3.33454263,2.57376239
75.42,54,57.5795841,-3.57958408,3.53666712,2.63382003
75.44,54,57.8694695,-3.86946946,3.75628706,2.69634397
75.46,56,58.2926723,-2.29267229,3.992681,2.87548633
75.48,62,58.619359,3.38064099,4.24369363,2.94356905
75.5,57,58.9590356,-1.9590356,4.50521136,3.01421197
75.52,67,59.3053129,7.69468712,4.77071242,3.08754791
75.54,56,59.6492613,-3.64926127,5.03112585,3.16371849
75.56,74,59.979895,14.020105,5.27531498,3.24287486
75.58,62,60.2855199,1.71448007,5.49142434,3.32517852
75.6,68,60.5558947,7.4441053,5.66904022,3.41080213
75.62,78,60.7850045,17.2149955,5.80196326,3.49993048
75.64,59,60.9725442,-1.97254424,5.88969051,3.59276153
75.66,59,61.1241212,-2.12412122,5.93761732,3.68950759
75.68,76,61.2496457,14.7503543,5.95542628,3.79039652
75.7,50,61.3606954,-11.3606954,5.95445043,3.89567322
75.72,70,61.4678962,8.53210379,5.94505239,4.0056011
75.74,69,61.5790781,7.4209219,5.93477875,4.12046387
75.76,55,61.6984665,-6.6984665,5.92754925,4.2405674
75.78,68,61.8268221,6.1731779,5.9237946,4.36624189
75.8,64,61.9623236,2.03767636,5.92133688,4.4978442
75.82,68,62.1019532,5.89804684,5.91677215,4.63576052
75.84,64,62.2430659,1.75693413,5.90703735,4.78040933
75.86,64,62.384723,1.61527702,5.89073986,4.93224469
75.88,73,62.5283817,10.4716183,5.86884371,5.09175997
75.9,75,62.6777737,12.3222263,5.84454384,5.25949204
75.92,67,62.8381527,4.1618473,5.82250924,5.43602595
75.94,48,63.0153197,-15.0153197,5.80790245,5.62200029
75.96,60,63.2148047,-3.21480474,5.80555558,5.81811318
75.98,69,63.4413937,5.5586063,5.81949026,6.0251291
76,68,63.698993,4.30100702,5.85277445,6.24388664
76.02,64,63.990755,0.00924496127,5.90763922,6.47530741
76.04,82,64.3191972,17.6808028,5.98558738,6.72040607
76.06,72,64.6865226,7.31347741,6.08770303,6.98030196
76.08,65,65.0948146,-0.0948146282,6.21483232,7.25623238
76.1,75,65.5462175,9.45378245,6.36774908,7.54956798
76.12,80,66.0430832,13.9569168,6.54728374,7.86183042
76.14,72,66.5880903,5.41190969,6.75442182,8.19471292
76.16,79,67.1843449,11.8156551,6.99038093,8.55010421
76.18,77,67.8354723,9.16452773,7.25667447,8.93011634
76.2,65,68.5457069,-3.54570687,7.55516893,9.3371174
76.22,90,69.319987,20.680013,7.88814026,9.77376991
76.24,73,70.1640596,2.83594035,8.25833351,10.2430761
76.26,72,71.0846009,0.915399109,8.66902911,10.7484316
76.28,66,72.0893503,-6.08935028,9.12411379,11.2936895
76.3,83,73.1872809,9.81271913,9.62817396,11.8832366
76.32,91,74.3888129,16.6111871,10.1866176,12.5220852
76.34,73,75.7059815,-2.70598152,10.8057313,13.2159843
76.36,78,77.1527444,0.847255647,11.4928528,13.9715535
76.38,74,78.745272,-4.745272,12.2564981,14.796448
76.4,78,80.5022976,-2.50229755,13.1065083,15.6995597
76.42,79,82.4455162,-3.44551621,14.0542008,16.6912665
76.44,79,84.6000416,-5.60004156,15.1125155,17.7837425
76.46,79,86.9949071,-7.99490709,16.2961276,18.9913458
76.48,90,89.6636387,0.336361283,17.6215304,20.3311093
76.5,108,92.6448582,15.3551418,19.1070152,21.8233637
76.52,87,95.9827782,-8.98277821,20.7723657,23.492538
76.54,102,99.7284296,2.27157041,22.6390489,25.3681962
76.56,121,103.939883,17.0601174,24.7290805,27.4863929
76.58,122,108.682414,13.3175859,27.0634004,29.8914654
76.6,115,114.029431,0.970568869,29.6603996,32.6384296
76.62,142,120.062344,21.9376561,32.532552,35.7962222
76.64,127,126.870371,0.129628867,35.6817732,39.4521461
76.66,162,134.550343,27.4496567,39.0930413,43.7180541
76.68,133,143.207389,-10.2073894,42.7263458,48.7390858
76.7,161,152.958614,8.04138625,46.5077992,54.706233
76.72,159,163.94411,-4.94411005,50.3220837,61.8749074
76.74,190,176.35336,13.6466397,54.0101601,70.5936301
76.76,171,190.482324,-19.4823236,57.3774817,81.3529073
76.78,205,206.854651,-1.85465105,60.2170411,94.8833975
76.8,251,226.495436,24.5045643,62.3465771,112.392455
76.82,266,251.594038,14.405962,63.6506602,136.18487
76.84,317,287.071217,29.9287833,64.1112381,171.199453
76.86,423,343.721123,79.2788773,63.8117535,228.146913
76.88,480,442.626876,37.3731238,62.9117367,327.95084
76.9,672,617.129737,54.8702634,61.6029146,503.760767
76.92,917,904.139895,12.8601046,60.0641092,792.308062
76.94,1163,1317.57603,-154.57603,58.4282427,1207.37848
76.96,1450,1806.75177,-356.751768,56.7665542,1698.21441
76.98,1831,2216.9074,-385.907396,55.0890316,2110.04616
77,2005,2326.72404,-321.72404,53.3577482,2221.59277
77.02,1767,2063.46842,-296.468416,51.5092365,1960.18442
77.04,1575,1603.17657,-28.1765693,49.4809133,1501.91976
77.06,1194,1155.01838,38.9816243,47.2347828,1056.00664
77.08,839,827.151612,11.8483875,44.7713805,730.602309
77.1,776,642.600621,133.399379,42.1301719,548.691646
77.12,686,583.169101,102.830899,39.3783296,492.011176
77.14,701,622.050857,78.9491426,36.5942138,533.676345
77.16,773,735.040838,37.9591617,33.852295,649.407629
77.18,877,893.772867,-16.7728668,31.2134298,810.777995
77.2,1024,1051.95142,-27.9514223,28.7210133,971.448528
77.22,1093,1140.97376,-47.9737563,26.4014763,1062.79005
77.24,1057,1104.71732,-47.7173176,24.2671069,1028.66772
77.26,825,955.242511,-130.242511,22.319604,881.140238
77.28,704,757.193126,-53.1931263,20.5534187,684.856953
77.3,507,568.172851,-61.1728513,18.9584817,497.431617
77.32,377,417.03614,-40.0361402,17.5222373,347.731241
77.34,300,309.818135,-9.8181351,16.2310658,241.804587
77.36,247,239.761252,7.23874787,15.0712244,172.907813
77.38,222,195.800535,26.1994651,14.0294359,129.989241
77.4,205,167.955552,37.0444484,13.0932342,103.080904
77.42,172,149.34237,22.6576304,12.2511429,85.3103467
77.44,149,135.957672,13.0423285,11.4927481,72.6846653
77.46,139,125.697427,13.3025728,10.808701,63.1091788
77.48,123,117.482641,5.51735945,10.190678,55.5132144
77.5,131,110.727372,20.2726284,9.63131576,49.3181955
77.52,130,105.07663,24.9233698,9.12413247,44.1756139
77.54,137,100.291345,36.7086545,8.66344318,39.8520835
77.56,102,96.1987194,5.80128062,8.24427477,36.1797795
77.58,108,92.6687804,15.3312196,7.86228373,33.0330738
77.6,104,89.6014856,14.3985144,7.51367936,30.3157143
77.62,86,86.9186004,-0.918600433,7.19515341,27.9527746
77.64,89,84.5581681,4.44183187,6.903817,25.8851867
77.66,95,82.4705748,12.5294252,6.6371448,24.0658622
77.68,86,80.6156916,5.38430843,6.39292625,22.4568827
77.7,73,78.9607588,-5.96075883,6.16921875,21.0274311
77.72,86,77.4786416,8.52135844,5.9641467,19.7522481
77.74,87,76.1473387,10.8526613,5.77657549,18.6104671
77.76,72,74.9479838,-2.94798382,5.60500052,17.5847262
77.78,80,73.864867,6.13513302,5.4482544,16.660483
77.8,83,72.884696,10.115304,5.30530043,15.8254818
77.82,87,71.9961574,15.0038426,5.17521173,15.069336
77.84,94,71.1895645,22.8104355,5.05715051,14.3831967
77.86,86,70.4565731,15.5434269,4.95034699,13.7594895
77.88,78,69.7899476,8.21005237,4.85407792,13.1917019
77.9,86,69.1833697,16.8166303,4.76764589,12.6742129
77.92,70,68.6312817,1.36871827,4.69036288,12.202153
77.94,72,68.1287668,3.87123323,4.62154369,11.7712903
77.96,78,67.6714649,10.3285351,4.56051643,11.3779366
77.98,91,67.255528,23.744472,4.50665473,11.0188703
78,75,66.8776034,8.12239658,4.45942601,10.691271
78.02,80,66.5339372,13.4660628,4.41754831,10.3926669
78.04,97,66.2216202,30.7783798,4.38028163,10.1208886
78.06,72,65.9425378,6.05746219,4.35141519,9.87403234
78.08,58,65.6927759,-7.69277592,4.3287053,9.65042749
78.1,68,65.471059,2.528941,4.31234039,9.44861005
78.12,70,65.2763058,4.72369416,4.30251923,9.26729994
78.14,63,65.1075688,-2.10756882,4.29940944,9.10538185
78.16,76,64.9639975,11.0360025,4.30312707,8.96188917
78.18,62,64.8448283,-2.84482826,4.31373988,8.83599045
78.2,78,64.7493925,13.2506075,4.33128679,8.72697808
78.22,74,64.6771386,9.32286138,4.3558091,8.63425898
78.24,75,64.6276615,10.3723385,4.38738792,8.55734694
78.26,74,64.6007322,9.39926775,4.42617948,8.49585656
78.28,81,64.5963165,16.4036835,4.47243875,8.44949856
78.3,75,64.6145779,10.3854221,4.52652558,8.41807645
78.32,79,64.6558651,14.3441349,4.58889459,8.4014843
78.34,72,64.7206935,7.27930649,4.66007724,8.39970587
78.36,66,64.8097285,1.19027149,4.74066517,8.41281476
78.38,66,64.9237782,1.07622182,4.83130148,8.44097583
78.4,77,65.0637964,11.9362036,4.93268119,8.48444775
78.42,60,65.2308947,-5.23089472,5.04555948,8.5435869
78.44,74,65.4263614,8.5736386,5.17076502,8.6188526
78.46,72,65.6516841,6.34831588,5.3092164,8.71081384
78.48,56,65.908577,-9.90857697,5.46194047,8.82015769
78.5,77,66.1990106,10.8009894,5.63009225,8.9476996
78.52,66,66.5252462,-0.525246202,5.81497668,9.0943958
78.54,78,66.8898754,11.1101246,6.01807315,9.26135826
78.56,57,67.2958645,-10.2958645,6.24106231,9.44987245
78.58,75,67.7466076,7.25339239,6.48585797,9.66141856
78.6,73,68.2459893,4.75401074,6.75464434,9.89769673
78.62,67,68.7984571,-1.7984571,7.04991875,10.1606571
78.64,69,69.4091078,-0.409107792,7.37454183,10.4525355
78.66,78,70.0837881,7.91621186,7.73179576,10.7758965
78.68,68,70.8292136,-2.8292136,8.12545171,11.133684
78.7,77,71.6531068,5.3468932,8.55984665,11.5292836
78.72,77,72.5643585,4.43564148,9.0399702,11.9665963
78.74,76,73.5732139,2.42678612,9.57156067,12.4501287
78.76,72,74.6914862,-2.69148622,10.1612093,12.9851026
78.78,75,75.9328011,-0.932801101,10.8164702,13.5775894
78.8,97,77.3128726,19.6871274,11.5459708,14.2346754
78.82,84,78.849813,5.15018702,12.3595174,14.9646664
78.84,88,80.5644767,7.43552335,13.2681833,15.7773434
78.86,89,82.4808351,6.51916488,14.2843626,16.6842835
78.88,87,84.6263778,2.37362221,15.4217658,17.6992654
78.9,102,87.0325253,14.9674747,16.6953143,18.838788
78.92,95,89.7350318,5.26496819,18.120877,20.1227365
78.94,91,92.7743386,-1.7743386,19.7147575,21.5752484
78.96,100,96.1958212,3.80417877,21.4928059,23.2258488
78.98,111,100.049855,10.9501449,23.4689786,25.1109565
79,109,104.39162,4.60837955,25.6531235,27.2759035
79.02,117,109.280608,7.71939231,28.0477433,29.7776775
79.04,116,114.779933,1.22006732,30.6435362,32.6886957
79.06,124,120.95593,3.04406954,33.4137192,36.102076
79.08,126,127.879223,-1.87922286,36.307618,40.1391142
79.1,118,135.629764,-17.6297643,39.2448689,44.9601281
79.12,131,144.310421,-13.3104213,42.1127638,50.7806923
79.14,150,154.077026,-4.07702628,44.7703064,57.8976351
79.16,146,165.199807,-19.1998068,47.0623854,66.7362951
79.18,175,178.191101,-3.19110053,48.8446198,77.9533906
79.2,193,194.094159,-1.09415864,50.0140445,92.6951378
79.22,223,215.168403,7.83159715,50.5349523,113.256665
79.24,241,246.399249,-5.39924861,50.4483621,144.582369
79.26,336,298.151131,37.8488694,49.8599613,196.930997
79.28,416,389.014615,26.9853853,48.9114946,288.751368
79.3,521,545.026938,-24.0269377,47.7471132,445.93657
79.32,720,789.29174,-69.2917397,46.4855017,691.471556
79.34,1012,1119.19786,-107.197862,45.2033033,1022.66852
79.36,1248,1475.92487,-227.924866,43.9302839,1380.67727
79.38,1455,1724.44098,-269.44098,42.6542673,1630.4782
79.4,1480,1717.85747,-237.857467,41.3335115,1625.22432
79.42,1365,1463.65091,-98.6509076,39.9140594,1372.44616
79.44,1068,1114.27415,-46.2741492,38.3485991,1024.64388
79.46,765,801.759054,-36.7590541,36.6120931,713.874384
79.48,613,583.399856,29.6001438,34.7096229,497.426824
79.5,500,464.635568,35.3644319,32.6745787,380.706821
79.52,470,429.173961,40.8260392,30.5592203,347.369885
79.54,461,459.058913,1.94108749,28.4226623,379.40078
79.56,501,539.941559,-38.9415586,26.3201272,462.395418
79.58,652,655.198749,-3.19874869,24.2962107,579.686054
79.6,824,775.984664,48.0153357,22.3826777,702.395102
79.62,823,855.902195,-32.9021953,20.5989144,784.106067
79.64,813,849.528219,-36.528219,18.9540234,779.386723
79.66,707,754.371752,-47.371752,17.4493902,685.7447
79.68,600,612.830433,-12.8304327,16.0810877,545.581564
79.7,370,469.903504,-99.9035041,14.8418413,403.903832
79.72,315,350.978749,-35.9787491,13.7225049,286.108433
79.74,231,263.759751,-32.7597509,12.7130992,199.908928
79.76,208,205.22725,2.77274978,11.8035069,142.296176
79.78,168,167.903733,0.096266731,10.9839155,105.802474
79.8,138,144.22991,-6.22990952,10.2450798,82.8777771
79.82,142,128.591791,13.4082087,9.57846402,67.9166328
79.84,122,117.536787,4.46321322,8.97630363,57.4742134
79.86,138,109.181095,28.818905,8.43161556,49.6737006
79.88,112,102.547314,9.45268556,7.93817579,43.5439165
79.9,113,97.1138452,15.8861548,7.4904773,38.5687677
79.92,115,92.5753485,22.4246515,7.0836773,34.447758
79.94,107,88.7325296,18.2674704,6.71353933,30.9858286
79.96,101,85.4441204,15.5558796,6.37637437,28.0454
79.98,105,82.6049462,22.3950538,6.06898356,25.5244959
80,79,80.1345056,-1.1345056,5.78860407,23.3453773
80.02,89,77.9700856,11.0299144,5.53285917,21.4477075
80.04,84,76.0621898,7.9378102,5.29971256,19.7840259
80.06,92,74.3713142,17.6286858,5.08742697,18.3165654
80.08,65,72.8656188,-7.86561879,4.8945259,17.014962
80.1,80,71.5192078,8.48079215,4.71975743,15.8545715
80.12,75,70.3108411,4.68915891,4.56205795,14.8152167
80.14,76,69.2229586,6.77704141,4.42052047,13.8802442
80.16,90,68.2409,21.7591,4.29433225,13.035806
80.18,66,67.3523028,-1.35230284,4.18272563,12.2703066
80.2,73,66.5466056,6.45339444,4.08491071,11.5739742
80.22,77,65.8146144,11.1853856,3.99997809,10.9385236
80.24,70,65.1481213,4.85187868,3.92678307,10.3568913
80.26,67,64.5395609,2.4604391,3.86381381,9.82302303
80.28,78,63.9817133,14.0182867,3.80906456,9.3317043
80.3,62,63.467488,-1.46748803,3.75995626,8.87842306
80.32,68,62.9898444,5.01015559,3.71336906,8.45925808
80.34,71,62.5419144,8.45808557,3.66585612,8.07078767
80.36,49,62.117354,-13.117354,3.61407024,7.71001444
80.38,76,61.7108585,14.2891415,3.55534141,7.37430317
80.4,55,61.3186614,-6.3186614,3.48822757,7.06132901
80.42,62,60.9387848,1.0612152,3.41280793,6.76903423
80.44,61,60.5708916,0.429108425,3.33057181,6.49559189
80.46,64,60.2157771,3.78422288,3.24394091,6.23937513
80.48,58,59.8746951,-1.87469511,3.15562109,5.99893125
80.5,68,59.5487405,8.45125953,3.06800741,5.77295957
80.52,80,59.2384285,20.7615715,2.98278216,5.56029257
80.54,52,58.9435023,-6.94350231,2.90073836,5.3598797
80.56,51,58.6629368,-7.66293685,2.82179799,5.17077349
80.58,55,58.395092,-3.39509199,2.74517674,4.99211751
80.6,76,58.1379952,17.8620048,2.66967729,4.82313599
80.62,73,57.8896836,15.1103164,2.5940403,4.6631248
80.64,54,57.6485432,-3.64854322,2.51729164,4.51144357
80.66,55,57.4135535,-2.41355352,2.43899362,4.36750886
80.68,56,57.1843629,-1.1843629,2.35932663,4.23078807
80.7,60,56.9611858,3.03881419,2.27899152,4.10079426
80.72,69,56.7445832,12.2554168,2.19899458,3.97708141
80.74,53,56.5352203,-3.53522031,2.12040975,3.85924037
80.76,55,56.333678,-1.33367801,2.0441931,3.74689524
80.78,42,56.1403464,-14.1403464,1.97108009,3.63970011
80.8,64,55.9553944,8.04460561,1.90155765,3.53733624
80.82,49,55.7787879,-6.77878791,1.83588531,3.43950953
80.84,59,55.6103325,3.38966749,1.77413974,3.34594821
80.86,47,55.4497206,-8.44972057,1.71626414,3.25640084
80.88,66,55.2965738,10.7034262,1.66211253,3.17063451
80.9,35,55.1504771,-20.1504771,1.61148509,3.08843319
80.92,57,55.0110027,1.98899728,1.56415423,3.00959629
80.94,55,54.8777278,0.122272241,1.51988275,2.93393731
80.96,67,54.750245,12.249755,1.47843633,2.86128269
80.98,54,54.6281699,-0.628169896,1.43959163,2.79147076
81,56,54.5111249,1.48887511,1.4031211,2.72435068
81.02,69,54.3988056,14.6011944,1.36886049,2.65978168
81.04,64,54.2908888,9.70911123,1.33661757,2.59763219
81.06,48,54.1870931,-6.18709312,1.30623336,2.53777914
81.08,63,54.087162,8.91283799,1.2775658,2.48010729
81.1,52,53.9908621,-1.99086215,1.2504889,2.42450868
81.12,49,53.8979819,-4.89798195,1.22489168,2.37088201
81.14,53,53.80833,-0.808329973,1.20067709,2.31913223
81.16,54,53.7217334,0.278266637,1.17776091,2.26916999
81.18,59,53.6380363,5.36196366,1.15607064,2.22091132
81.2,42,53.5570988,-11.5570988,1.13554455,2.17427718
81.22,61,53.4787951,7.52120489,1.11613069,2.12919313
81.24,54,53.4030126,0.596987425,1.09778584,2.08558901
81.26,46,53.3296504,-7.32965041,1.08047467,2.04339868
81.28,52,53.2586183,-1.25861832,1.06416859,2.00255967
81.3,45,53.189835,-8.18983497,1.04884454,1.96301301
81.32,52,53.1232261,-1.12322606,1.03448323,1.92470295
81.34,61,52.9490773,8.05092269,1.02106695,1.77793222
81.36,49,52.8460866,-3.84608658,1.00857629,1.70141732
81.38,45,52.7870253,-7.78702528,0.996986011,1.66795418
81.4,54,52.7298264,1.27017356,0.986258853,1.63551233
81.42,43,52.6743916,-9.67439156,0.976337632,1.6040497
81.44,50,52.6205967,-2.6205967,0.967137551,1.57352641
81.46,53,52.5682837,0.431716286,0.95853755,1.54390461
81.48,65,52.517255,12.482745,0.950375222,1.51514834
81.5,41,52.4672759,-11.4672759,0.942449228,1.48722347
81.52,55,52.4180888,2.58191115,0.934533809,1.46009751
81.54,58,52.3694426,5.63055745,0.926407683,1.43373961
81.56,56,52.3211309,3.6788691,0.917893346,1.40812038
81.58,54,52.2730311,1.72696885,0.908895252,1.38321184
81.6,49,52.2251255,-3.22512548,0.899421435,1.35898736
81.62,61,52.1774956,8.8225044,0.88957819,1.33542155
81.64,56,52.130292,3.86970804,0.879539381,1.31249018
81.66,66,52.0836897,13.9163103,0.869502382,1.29017018
81.68,43,52.0378475,-9.03784746,0.859647211,1.26843949
81.7,57,51.9928786,5.00712135,0.850107355,1.24727708
81.72,46,51.9488371,-5.94883708,0.84095597,1.22666283
81.74,39,51.9057169,-12.9057169,0.832205585,1.20657756
