'y-axis saved as y
'x,56.xy,Ycalc,Diff,Gd2O3,UO2
32.64,98,99.4899139,-1.48991394,29.117816,18.0716425
32.66,104,104.181179,-0.18117872,32.074067,19.8451615
32.68,119,109.639665,9.36033484,35.5213486,21.8947052
32.7,108,116.040087,-8.04008663,39.5736683,24.2809797
32.72,115,123.609697,-8.60969705,44.3798436,27.0824214
32.74,122,132.648353,-10.6483529,50.1369463,30.4018149
32.76,146,143.558256,2.44174446,57.1103504,34.3759876
32.78,169,156.88983,12.1101695,65.6650919,39.190329
32.8,176,173.416969,2.58303135,76.3188169,45.101084
32.82,200,194.269979,5.73002135,89.8395041,52.4705825
32.84,230,221.183367,8.8166326,107.435309,61.8251761
32.86,247,256.955811,-9.9558115,131.110654,73.9591182
32.88,284,306.262316,-22.2623164,164.244873,90.1680816
32.9,300,377.090177,-77.0901768,212.28727,112.990055
32.92,386,483.769706,-97.7697062,283.059482,148.933719
32.94,517,654.412879,-137.412879,385.526681,217.145872
32.96,736,945.671942,-209.671942,525.18949,368.778138
32.98,1224,1453.58573,-229.585733,694.332087,707.585179
33,2071,2269.11972,-198.119717,859.59506,1357.89187
33.02,3247,3319.45938,-72.4593763,962.394898,2305.46721
33.04,4160,4214.47018,-54.4701785,961.959331,3200.94893
33.06,4230,4411.81911,-181.819108,887.926477,3472.36589
33.08,3716,3846.61789,-130.617887,797.053108,2998.07306
33.1,3071,3130.72987,-59.7298685,707.57259,2371.70041
33.12,2743,2668.63975,74.3602547,608.6297,2008.58786
33.14,2338,2339.49895,-1.498952,497.775513,1790.33577
33.16,1689,1901.6821,-212.682102,389.644615,1460.68417
33.18,1093,1369.14341,-276.143406,297.909192,1019.91509
33.2,652,901.377261,-249.377261,226.872747,623.219413
33.22,395,582.33244,-187.33244,174.754708,356.326488
33.24,286,399.371768,-113.371768,137.547229,210.606986
33.26,269,301.690748,-32.6907481,111.067156,139.439565
33.28,194,246.560129,-52.5601287,91.8769007,103.532561
33.3,207,211.051327,-4.05132657,77.5329583,82.4008968
33.32,161,185.458288,-24.4582881,66.4530491,67.9207974
33.34,177,165.83252,11.1674802,57.6541095,57.1268331
33.36,136,150.294309,-14.2943092,50.5190082,48.756423
33.38,128,137.743,-9.74299962,44.6419325,42.1147232
33.4,123,127.447424,-4.44742432,39.7408784,36.752571
33.42,111,118.892444,-7.89244385,35.6109872,32.3596856
33.44,119,111.703454,7.29654628,32.0989389,28.7147827
33.46,102,105.602004,-3.60200405,29.0876831,25.6564628
33.48,80,100.377422,-20.3774218,26.4865331,23.0647396
33.5,90,95.8678522,-5.86785223,24.2243499,20.8488976
33.52,86,91.9442946,-5.94429462,22.2417607,18.9393089
33.54,82,88.5008521,-6.5008521,20.4870404,17.2818018
33.56,79,85.4497372,-6.44973719,18.9150672,15.8337105
33.58,92,82.6717538,9.32824616,17.4406244,14.5610559
33.6,76,80.2430427,-4.24304275,16.167189,13.4365017
33.62,73,78.1182838,-5.11828384,15.0716378,12.4378513
33.64,78,76.210941,1.78905895,14.0856118,11.5469275
33.66,82,74.4918629,7.50813711,13.1949622,10.7487279
33.68,73,72.9366402,0.0633597994,12.3877519,10.0307802
33.7,71,71.5247078,-0.524707755,11.6538541,9.38264635
33.72,71,70.2386441,0.76135587,10.9846381,8.79553565
33.74,96,69.0636459,26.9363541,10.3727466,8.26200194
33.76,80,67.9871475,12.0128525,9.81195587,7.77570363
33.78,58,66.9979602,-8.9979602,9.2965056,7.33121237
33.8,52,66.0864897,-14.0864897,8.82147037,6.92385935
33.82,60,65.2447273,-5.24472733,8.38287508,6.54961104
33.84,56,64.4655262,-8.46552624,7.97707246,6.20496804
33.86,64,63.7426361,0.257363933,7.60086035,5.88688221
33.88,70,63.0705713,6.92942874,7.25141832,5.59268854
33.9,68,62.4445014,5.55549863,6.92625439,5.32004866
33.92,70,61.8601592,8.13984082,6.62316014,5.06690388
33.94,64,61.3137636,2.68623636,6.34017289,4.83143596
33.96,59,60.8019548,-1.80195479,6.07554358,4.61203407
33.98,65,60.3217386,4.67826139,5.82770947,4.40726706
34,57,59.8704402,-2.87044019,5.59527083,4.21585987
34.02,59,59.4456637,-0.445663716,5.37697093,4.03667351
34.04,66,59.0452582,6.9547418,5.1716789,3.86868801
34.06,74,58.667288,15.332712,4.97837485,3.71098772
34.08,61,58.3100076,2.68999242,4.79613711,3.56274884
34.1,68,57.9718392,10.0281608,4.62413103,3.42322847
34.12,51,57.6513542,-6.65135425,4.46159937,3.29175533
34.14,63,57.3472564,5.65274358,4.30785379,3.16772158
34.16,66,57.0583673,8.94163266,4.1622675,3.05057578
34.18,61,56.7836139,4.21638609,4.02426875,2.93981668
34.2,63,56.5220172,6.47798282,3.89333516,2.83498787
34.22,43,56.2726827,-13.2726827,3.76898865,2.73567302
34.24,50,56.0347916,-6.03479163,3.65079107,2.64149175
34.26,55,55.8075937,-0.807593669,3.53834021,2.55209595
34.28,74,55.5903999,18.4096001,3.43126639,2.46716653
34.3,75,55.3825769,19.6174231,3.3292293,2.3864106
34.32,61,55.1835417,5.81645829,3.2319153,2.30955891
34.34,49,54.9927568,-5.99275684,3.13903491,2.23636358
34.36,57,54.8097262,2.19027382,3.05032069,2.16659612
34.38,60,54.6339913,5.36600872,2.96552522,2.10004563
34.4,49,54.4651279,-5.46512794,2.88441935,2.03651718
34.42,71,54.3027432,16.6972568,2.80679066,1.97583041
34.44,50,54.1464727,-4.14647268,2.73244201,1.91781822
34.46,60,53.9959781,6.00402189,2.66119027,1.86232561
34.48,52,53.8509452,-1.85094518,2.59286518,1.80920868
34.5,43,53.7110815,-10.7110815,2.52730834,1.75833365
34.52,45,53.5761151,-8.57611507,2.46437224,1.70957602
34.54,53,53.4457922,-0.445792242,2.4039195,1.66281984
34.56,61,53.3198767,7.68012328,2.34582205,1.61795699
34.58,55,53.1981481,1.80185194,2.28996052,1.57488654
34.6,64,53.0804005,10.9195995,2.23622365,1.53351422
34.62,55,52.9664422,2.0335578,2.18450774,1.49375187
34.64,45,52.8560938,-7.85609382,2.1347163,1.455517
34.66,41,52.7491882,-11.7491882,2.08675959,1.4187323
34.68,58,52.6455697,5.35443031,2.04055445,1.38332532
34.7,51,52.5450932,-1.54509315,1.99602404,1.34922809
34.72,52,52.4476241,-0.447624111,1.95309785,1.31637676
34.74,64,52.3530383,11.6469617,1.91171172,1.28471133
34.76,67,52.2612215,14.7387785,1.87180818,1.25417538
34.78,53,52.1720703,0.827929684,1.83333695,1.22471581
34.8,57,52.0854923,4.91450768,1.79625587,1.19628258
34.82,48,52.0014076,-4.00140762,1.76053237,1.16882855
34.84,56,51.9197509,4.0802491,1.72614578,1.14230925
34.86,58,51.8404751,6.15952492,1.69309118,1.11668271
34.88,55,51.7635578,3.23644223,1.66138599,1.09190928
34.9,54,51.6890137,2.31098628,1.6310826,1.06795151
34.92,49,51.6169193,-2.61691932,1.60229303,1.04477395
34.94,49,51.5474585,-2.54745851,1.57523493,1.02234308
34.96,72,51.4809865,20.5190135,1.5502954,1.00062716
34.98,52,51.4150732,0.584926836,1.52507467,0.979596118
35,55,51.3438785,3.65612154,1.49376131,0.959221437
35.02,51,51.2595493,-0.25954928,1.44852948,0.93947608
35.04,65,51.1150303,13.8849697,1.34234965,0.920334385
35.06,68,51.0120538,16.9879462,1.27697885,0.901771986
35.08,42,50.9720383,-8.97203834,1.27385872,0.883765733
35.1,57,50.9249253,6.07507475,1.26295295,0.866293622
35.12,58,50.866246,7.13375402,1.23981408,0.849334729
35.14,61,50.8004588,10.1995412,1.20892047,0.832869141
35.16,61,50.7346801,10.2653199,1.17740768,0.816877905
35.18,46,50.6709756,-4.67097561,1.14735977,0.801342968
35.2,48,50.6075531,-2.60755312,1.11700181,0.786247129
35.22,52,50.5433528,1.45664716,1.08529067,0.77157399
35.24,42,50.4798175,-8.47981754,1.05368496,0.757307912
35.26,56,50.4188463,5.58115368,1.02409891,0.743433971
35.28,47,50.3612645,-3.36126455,0.997372347,0.729937922
35.3,52,50.3070119,1.69298807,0.97345879,0.716806162
35.32,45,50.2556433,-5.25564333,0.951926298,0.704025694
35.34,49,50.2066291,-1.20662908,0.932257854,0.691584096
35.36,52,50.1595011,1.84049894,0.913997431,0.67946949
35.38,47,50.1139056,-3.11390562,0.896802942,0.667670513
35.4,50,50.0695997,-0.0695997072,0.880442433,0.656176294
35.42,57,50.0264225,6.97357747,0.864765737,0.644976425
35.44,62,49.9842658,12.0157342,0.849674755,0.634060937
35.46,60,49.9430524,10.0569476,0.83510212,0.623420281
35.48,54,49.9027237,4.0972763,0.820998635,0.613045307
35.5,45,49.8632322,-4.86323215,0.807325693,0.602927239
35.52,60,49.8245382,10.1754618,0.79405234,0.593057665
35.54,46,49.7866082,-3.78660818,0.781153361,0.583428511
35.56,54,49.7494121,4.25058794,0.768606553,0.57403203
35.58,47,49.7129237,-2.71292374,0.756393541,0.564860783
35.6,62,49.6771195,12.3228805,0.744497933,0.555907629
35.62,62,49.6419776,12.3580224,0.732905167,0.547165705
35.64,47,49.6074782,-2.60747818,0.721602152,0.538628418
35.66,60,49.5736028,10.4263972,0.710577004,0.530289428
35.68,50,49.5403342,0.459665823,0.699818837,0.52214264
35.7,49,49.5076562,-0.507656231,0.68931761,0.514182192
35.72,51,49.4755537,1.52444626,0.679064,0.506402442
35.74,58,49.4440123,8.55598767,0.669049304,0.498797963
35.76,52,49.4130184,2.58698162,0.659265364,0.491363527
35.78,50,49.3825589,0.617441068,0.6497045,0.484094102
35.8,54,49.3526269,4.64737314,0.640359457,0.47699006
35.82,46,49.3196034,-3.31960342,0.631223366,0.466439764
35.84,65,49.2734728,15.7265272,0.622289704,0.442434181
35.86,43,49.1926659,-6.19266589,0.613552264,0.383410635
35.88,54,49.0545401,4.94545989,0.605005129,0.266732742
35.9,41,49.0296907,-8.02969074,0.596642649,0.26300165
35.92,57,49.005243,7.99475696,0.588459424,0.259348296
35.94,53,48.9811808,4.01881924,0.580441578,0.255770536
35.96,68,48.9574266,19.0425734,0.572514156,0.252266298
35.98,56,48.9338918,7.06610817,0.56459067,0.248833582
36,56,48.9101189,7.0898811,0.556215752,0.245470455
36.02,45,48.8870097,-3.88700974,0.548293471,0.242175048
36.04,54,48.8648364,5.13516358,0.541097956,0.238945555
36.06,55,48.8430172,6.15698285,0.534049429,0.235780231
36.08,45,48.8215461,-3.82154609,0.527143986,0.232677387
36.1,49,48.8004176,0.199582415,0.52037787,0.229635388
36.12,47,48.7796262,-1.77962617,0.513747459,0.226652655
36.14,44,48.7591666,-4.75916655,0.507249265,0.223727658
36.16,52,48.7390336,3.26096636,0.500879925,0.220858917
36.18,53,48.7192225,4.28077753,0.494636197,0.218044998
36.2,58,48.6997283,9.30027172,0.488514952,0.215284514
36.22,48,48.6805464,-0.680546439,0.482513176,0.212576119
36.24,64,48.6616725,15.3383275,0.476627959,0.209918512
36.26,52,48.643102,3.356898,0.470856497,0.20731043
36.28,57,48.6248309,8.37516913,0.465196084,0.204750652
36.3,46,48.606855,-2.606855,0.459644112,0.202237991
36.32,54,48.5891704,5.41082955,0.454198068,0.199771298
36.34,54,48.5717734,5.42822659,0.44885553,0.197349459
36.36,59,48.5546602,10.4453398,0.443614165,0.194971393
36.38,49,48.5372177,0.462782268,0.438471732,0.192026561
36.4,50,48.5113375,1.48866251,0.433426074,0.180408853
36.42,62,48.4655243,13.5344757,0.428475124,0.148625405
36.44,43,48.3639113,-5.36391134,0.4236169,0.060811788
36.46,46,48.2895286,-2.28952855,0.418849508,0
36.48,50,48.2761838,1.72381622,0.414171146,0
36.5,45,48.2630632,-3.26306323,0.4095801,0
36.52,56,48.250165,7.749835,0.405074756,0
36.54,55,48.2374873,6.76251271,0.400653599,0
36.56,42,48.2250284,-6.22502842,0.396315225,0
36.58,52,48.2127868,3.7872132,0.392058348,0
36.6,48,48.200761,-0.200760999,0.387881816,0
36.62,45,48.1889497,-3.18894972,0.383784626,0
36.64,46,48.1773518,-2.17735184,0.379765953,0
36.66,47,48.1659665,-1.16596645,0.375825176,0
36.68,59,48.1547929,10.8452071,0.371961929,0
36.7,51,48.1438308,2.85616919,0.368176151,0
36.72,48,48.1330802,-0.133080243,0.364468173,0
36.74,56,48.1225417,7.87745828,0.36083883,0
36.76,61,48.1122164,12.8877836,0.357289613,0
36.78,56,48.1021065,7.89789354,0.353822895,0
36.8,45,48.0922151,-3.09221509,0.350442259,0
36.82,46,48.0825473,-2.08254729,0.34715298,0
36.84,56,48.0731105,7.92688949,0.343962808,0
36.86,56,48.063916,7.93608399,0.340883307,0
36.88,59,48.0549814,10.9450186,0.337932391,0
36.9,60,48.0463356,11.9536644,0.335139271,0
36.92,56,48.0380278,7.96197222,0.332553477,0
36.94,52,48.0301412,3.96985876,0.330258557,0
36.96,58,48.0228073,9.9771927,0.328386154,0
36.98,55,48.0162059,6.98379414,0.327116488,0
37,42,48.0105258,-6.01052578,0.326638719,0
37.02,43,48.0058444,-5.00584436,0.327030462,0
37.04,52,48.0018837,3.99811634,0.328014084,0
37.06,37,47.9977269,-10.9977269,0.328673089,0
37.08,51,47.9920042,3.00799577,0.327638054,0
37.1,44,47.9841473,-3.98414725,0.324340778,0
37.12,55,47.9752042,7.02479575,0.319829895,0
37.14,43,47.966433,-4.966433,0.315363506,0
37.16,50,47.9581102,2.04188981,0.311218611,0
37.18,50,47.9498402,2.05015979,0.306999926,0
37.2,58,47.941353,10.058647,0.302437682,0
37.22,49,47.9328698,1.06713015,0.297753546,0
37.24,45,47.92476,-2.92475996,0.293316995,0
37.26,43,47.9172147,-4.9172147,0.289319731,0
37.28,60,47.9102549,12.0897451,0.285782928,0
37.3,48,47.9038185,0.0961814679,0.282644812,0
37.32,40,47.8978195,-7.89781955,0.279819737,0
37.34,44,47.8921781,-3.8921781,0.277228157,0
37.36,46,47.8868327,-1.88683273,0.274808932,0
37.38,56,47.8817415,8.11825851,0.272520454,0
37.4,50,47.8768778,2.12312223,0.270336422,0
37.42,61,47.8721848,13.1278152,0.268200413,0
37.44,50,47.8675745,2.13242549,0.266024697,0
37.46,45,47.8628913,-2.86289133,0.263654004,0
37.48,54,47.8576107,6.14238925,0.260564181,0
37.5,43,47.8537325,-4.85373253,0.258755313,0
37.52,46,47.8500352,-1.85003521,0.257006262,0
37.54,58,47.8465167,10.1534833,0.255315314,0
37.56,49,47.8431756,1.15682441,0.253681317,0
37.58,43,47.8400108,-4.84001078,0.252103573,0
37.6,56,47.8370216,8.16297838,0.250581751,0
37.62,40,47.8342078,-7.83420775,0.249115833,0
37.64,40,47.8315691,-7.8315691,0.247706078,0
37.66,58,47.8291058,10.1708942,0.246352988,0
37.68,70,47.8268183,22.1731817,0.2450573,0
37.7,53,47.8247072,5.17529277,0.243819968,0
37.72,51,47.8227733,3.17722665,0.242642165,0
37.74,52,47.8210177,4.17898227,0.241525278,0
37.76,59,47.8194416,11.1805584,0.240470921,0
37.78,50,47.8180466,2.18195341,0.239480937,0
37.8,46,47.8168343,-1.81683432,0.238557411,0
37.82,49,47.8158068,1.18419318,0.237702691,0
37.84,45,47.8149664,-2.81496637,0.236919401,0
37.86,60,47.8143156,12.1856844,0.23621047,0
37.88,38,47.8138573,-9.81385729,0.235579153,0
37.9,50,47.8135948,2.18640516,0.235029068,0
37.92,48,47.8135319,0.186468139,0.234564228,0
37.94,45,47.8136725,-2.81367246,0.234189084,0
37.96,56,47.8140212,8.18597878,0.233908573,0
37.98,43,47.8145833,-4.81458327,0.233728171,0
38,46,47.8153643,-1.81536434,0.23365396,0
38.02,56,47.8163708,8.18362918,0.233692692,0
38.04,51,47.8176099,3.18239012,0.233851881,0
38.06,54,47.8190895,6.18091047,0.234139893,0
38.08,37,47.8208187,-10.8208187,0.234566057,0
38.1,36,47.8228076,-11.8228076,0.235140795,0
38.12,42,47.8250673,-5.82506734,0.235875767,0
38.14,44,47.8276108,-3.82761076,0.23678405,0
38.16,52,47.8304522,4.16954784,0.237880333,0
38.18,53,47.8336077,5.16639227,0.239181162,0
38.2,40,47.8370987,-7.83709867,0.240708101,0
38.22,57,47.8394419,9.16055807,0.240978447,0
38.24,47,47.8371133,-0.837113322,0.236468386,0
38.26,51,47.8215931,3.17840687,0.218658554,0
38.28,41,47.7901925,-6.79019246,0.184860425,0
38.3,44,47.7962161,-3.7962161,0.188379154,0
38.32,50,47.8027449,2.1972551,0.192295945,0
38.34,52,47.8098261,4.19017394,0.196658363,0
38.36,49,47.8175143,1.18248566,0.201521529,0
38.38,45,47.8258735,-2.82587352,0.206949602,0
38.4,49,47.8349783,1.16502173,0.213017608,0
38.42,47,47.8449164,-0.844916401,0.21981372,0
38.44,55,47.8557917,7.14420829,0.227442108,0
38.46,47,47.8677276,-0.867727592,0.236026538,0
38.48,57,47.8808716,9.11912837,0.24571496,0
38.5,47,47.8954015,-0.895401468,0.256685374,0
38.52,49,47.9115324,1.08846761,0.269153444,0
38.54,45,47.9295273,-2.92952728,0.283382428,0
38.56,40,47.9497098,-7.94970975,0.299696305,0
38.58,44,47.9724816,-3.97248164,0.31849728,0
38.6,50,47.9983467,2.00165334,0.340289437,0
38.62,48,48.0279427,-0.0279427402,0.365711084,0
38.64,42,48.0620869,-6.06208689,0.395579599,0
38.66,38,48.1018388,-10.1018388,0.430955088,0
38.68,49,48.1486027,0.851397275,0.473242053,0
38.7,50,48.2042906,1.79570942,0.524352913,0
38.72,43,48.271283,-5.27128298,0.586668612,0
38.74,40,48.3531942,-8.35319423,0.66380383,0
38.76,45,48.4551755,-3.45517552,0.760910133,0
38.78,60,48.5851768,11.4148232,0.885937834,0
38.8,54,48.7562036,5.24379636,1.05189293,0
38.82,55,48.9901284,6.00987163,1.28064808,0
38.84,48,49.3226374,-1.32263738,1.60789006,0
38.86,45,49.806489,-4.80648905,2.08637764,0
38.88,53,50.5066063,2.49339375,2.78103407,0
38.9,59,51.4764187,7.52358128,3.74528944,0
38.92,35,52.700037,-17.700037,4.96325467,0
38.94,41,53.9933246,-12.9933246,6.25079373,0
38.96,59,54.9448433,4.05515672,7.19646871,0
38.98,54,55.1445568,-1.14455677,7.39024369,0
39,56,54.6655899,1.33441009,6.90524392,0
39.02,50,53.9864854,-3.98648543,6.22001251,0
39.04,51,53.4198592,-2.41985922,5.64716573,0
39.06,55,52.9428779,2.05712211,5.16387058,0
39.08,53,52.3875295,0.612470465,4.60211554,0
39.1,40,51.687148,-11.687148,3.89523484,0
39.12,52,50.9387223,1.0612777,3.14021785,0
39.14,54,50.2639748,3.73602517,2.45878738,0
39.16,47,49.720162,-2.72016198,1.90820022,0
39.18,36,49.3109581,-13.3109581,1.49213104,0
39.2,44,49.0152122,-5.01521218,1.18942932,0
39.22,53,48.8049478,4.1950522,0.972118951,0
39.24,32,48.6545971,-16.6545971,0.814632513,0
39.26,40,48.5446869,-8.54468686,0.697497055,0
39.28,42,48.4620169,-6.46201691,0.607512919,0
39.3,42,48.3982058,-6.3982058,0.536299014,0
39.32,44,48.3480043,-4.34800426,0.478606433,0
39.34,54,48.3080227,5.69197733,0.431045969,0
39.36,53,48.2759534,4.72404655,0.391310414,0
39.38,47,48.2501438,-1.25014381,0.357747383,0
39.4,40,48.2293654,-8.22936538,0.329128887,0
39.42,52,48.2126827,3.7873173,0.304519857,0
39.44,54,48.1993713,5.80062867,0.283196253,0
39.46,44,48.1888629,-4.18886292,0.26459011,0
39.48,49,48.1807066,0.819293429,0.248250911,0
39.5,45,48.1745409,-3.17454092,0.233817698,0
39.52,43,48.1700737,-5.1700737,0.220998596,0
39.54,46,48.1670665,-2.1670665,0.209555572,0
39.56,51,48.1653232,2.83467676,0.199292966,0
39.58,53,48.1646815,4.83531846,0.190048766,0
39.6,56,48.1650059,7.83499407,0.1816879,0
39.62,44,48.1661827,-4.16618267,0.17409704,0
39.64,55,48.1681157,6.83188427,0.167180532,0
39.66,50,48.1707235,1.82927647,0.160857192,0
39.68,51,48.1739394,2.82606064,0.155060712,0
39.7,50,48.1761581,1.8238419,0.148186361,0
39.72,59,48.1736709,10.8263291,0.136525737,0
39.74,53,48.1576355,4.84236447,0.111236862,0
39.76,38,48.125086,-10.125086,0.0693543025,0
39.78,50,48.1309675,1.86903251,0.0658235386,0
39.8,45,48.1371921,-3.13719211,0.0625571097,0
39.82,59,48.1437337,10.8562663,0.0595292887,0
39.84,49,48.1505693,0.849430705,0.0567174094,0
39.86,54,48.1576784,5.84232162,0.0541014392,0
39.88,58,48.1650428,9.83495718,0.051663621,0
39.9,48,48.1726464,-0.172646444,0.0493881702,0
39.92,41,48.1804748,-7.18047478,0.0472610175,0
39.94,56,48.1885149,7.81148515,0.0452695908,0
39.96,47,48.196755,-1.19675501,0.0434026283,0
39.98,42,48.2051847,-6.20518474,0.0416500186,0
40,57,48.2137945,8.78620546,0.0400026634,0
40.02,38,48.2225758,-10.2225758,0.0384523586,0
40.04,51,48.2315207,2.76847927,0.0369916919,0
40.06,46,48.2406222,-2.24062221,0.0356139542,0
40.08,40,48.2498738,-8.24987375,0.0343130618,0
40.1,41,48.2592694,-7.25926944,0.0330834896,0
40.12,59,48.2688038,10.7311962,0.0319202119,0
40.14,53,48.278472,4.72152802,0.0308186517,0
40.16,50,48.2882693,1.71173072,0.0297746356,0
40.18,37,48.2981915,-11.2981915,0.0287843543,0
40.2,57,48.3089778,8.69102224,0.0285872306,0
40.22,46,48.3352362,-2.33523622,0.0437919178,0
40.24,44,48.4224683,-4.42246833,0.119900233,0
40.26,51,48.4333745,2.56662552,0.119612983,0
40.28,40,48.4443933,-8.44439329,0.119369175,0
40.3,62,48.4555222,13.5444778,0.119166656,0
40.32,35,48.4667589,-13.4667589,0.119003485,0
40.34,51,48.4781011,2.52189886,0.118877916,0
40.36,38,48.489547,-10.489547,0.11878833,0
40.38,53,48.5010942,4.49890579,0.118732885,0
40.4,58,48.5127403,9.4872597,0.118709526,0
40.42,57,48.5244822,8.47551783,0.118715537,0
40.44,65,48.5363273,16.4636727,0.118758816,0
40.46,37,48.5482736,-11.5482736,0.1188377,0
40.48,58,48.5603454,9.43965455,0.118976889,0
40.5,58,48.5725354,9.42746458,0.119169438,0
40.52,51,48.5847681,2.41523186,0.119340356,0
40.54,52,48.5970989,3.40290108,0.119545349,0
40.56,52,48.60953,3.39046999,0.119787063,0
40.58,55,48.6220653,6.37793466,0.120069853,0
40.6,46,48.6347118,-2.63471181,0.120401003,0
40.62,41,48.6474815,-7.64748153,0.120793037,0
40.64,56,48.6603956,7.3396044,0.121267464,0
40.66,45,48.6734886,-3.67348861,0.121859259,0
40.68,53,48.6868107,4.31318929,0.122618982,0
40.7,49,48.700421,0.299579031,0.123606114,0
40.72,52,48.7143619,3.28563806,0.124863604,0
40.74,52,48.7286008,3.27139917,0.126359069,0
40.76,52,48.7429345,3.25706545,0.127889812,0
40.78,58,48.7569554,9.2430446,0.129048557,0
40.8,34,48.7703197,-14.7703197,0.129492025,0
40.82,47,48.7831732,-1.78317316,0.129366274,0
40.84,44,48.795975,-4.79597502,0.129131023,0
40.86,64,48.8089904,15.1910096,0.129051798,0
40.88,49,48.8221827,0.177817323,0.129092282,0
40.9,40,48.8353809,-8.83538089,0.12908202,0
40.92,51,48.8484992,2.15150077,0.128935567,0
40.94,47,48.8616143,-1.8616143,0.128729927,0
40.96,42,48.8748454,-6.87484539,0.128584809,0
40.98,48,48.8882569,-0.888256916,0.128565016,0
41,47,48.9018595,-1.90185952,0.128681602,0
41.02,49,48.9156368,0.0843632335,0.128918541,0
41.04,35,48.9295634,-13.9295634,0.129250939,0
41.06,52,48.9436148,3.05638516,0.129654722,0
41.08,56,48.9577718,7.04222821,0.130110892,0
41.1,44,48.9720206,-4.97202059,0.130606233,0
41.12,50,48.9863523,1.01364769,0.131132213,0
41.14,40,49.0007612,-9.00076116,0.131683452,0
41.16,54,49.0152433,4.98475674,0.132256477,0
41.18,56,49.0297959,6.97020413,0.132848935,0
41.2,50,49.0444169,0.955583106,0.133459141,0
41.22,64,49.0591047,14.9408953,0.134085845,0
41.24,46,49.0738579,-3.07385786,0.134728092,0
41.26,51,49.0886753,1.9113247,0.135385142,0
41.28,53,49.103556,3.89644398,0.136056415,0
41.3,50,49.1184992,0.881500849,0.136741454,0
41.32,48,49.1335039,-1.13350393,0.137439893,0
41.34,42,49.1485697,-7.14856967,0.138151444,0
41.36,52,49.1636957,2.83630427,0.138875876,0
41.38,44,49.1788815,-5.17888153,0.139613007,0
41.4,52,49.1941265,2.80587348,0.140362693,0
41.42,51,49.2094302,1.79056981,0.141124822,0
41.44,50,49.2247921,0.775207945,0.141899312,0
41.46,51,49.2402117,1.75978835,0.142686102,0
41.48,42,49.2556885,-7.25568853,0.143485151,0
41.5,37,49.2712223,-12.2712223,0.144296436,0
41.52,65,49.2868125,15.7131875,0.14511995,0
41.54,52,49.3024587,2.69754125,0.145955698,0
41.56,51,49.3181607,1.68183931,0.146803701,0
41.58,65,49.3339179,15.6660821,0.147663987,0
41.6,48,49.3497301,-1.34973013,0.148536598,0
41.62,48,49.3655969,-1.36559692,0.149421585,0
41.64,66,49.381518,16.618482,0.150319006,0
41.66,49,49.3974929,-0.397492941,0.151228932,0
41.68,41,49.4135215,-8.41352151,0.152151439,0
41.7,46,49.4296034,-3.4296034,0.153086641,0
41.72,51,49.4457389,1.55426114,0.154035194,0
41.74,40,49.4619287,-9.4619287,0.154998304,0
41.76,61,49.4781686,11.5218314,0.155972099,0
41.78,47,49.4944607,-2.4944607,0.156958991,0
41.8,66,49.5108046,16.4891954,0.157959109,0
41.82,52,49.5272001,2.47279989,0.15897259,0
41.84,61,49.5436469,11.4563531,0.159999562,0
41.86,66,49.5601444,16.4398556,0.161039772,0
41.88,46,49.5766916,-3.57669163,0.162092699,0
41.9,40,49.5932848,-9.59328477,0.163154907,0
41.92,44,49.6099347,-5.60993473,0.1642377,0
41.94,48,49.626635,-1.62663495,0.165334923,0
41.96,57,49.6433853,7.35661473,0.166446805,0
41.98,54,49.6601855,4.33981446,0.167573594,0
42,46,49.6770356,-3.67703563,0.168715563,0
42.02,62,49.6989872,12.3010128,0.174924741,0
42.04,48,49.7603407,-1.76034073,0.220502064,0
42.06,58,49.8195621,8.18043791,0.263913738,0
42.08,46,49.8372748,-3.83727476,0.265783669,0
42.1,42,49.8550444,-7.85504441,0.267677915,0
42.12,55,49.8728713,5.1271287,0.26959713,0
42.14,45,49.8907558,-4.89075579,0.271542063,0
42.16,40,49.9086983,-9.90869834,0.273513583,0
42.18,54,49.9266996,4.07330041,0.275512712,0
42.2,42,49.9447604,-7.94476036,0.277540673,0
42.22,57,49.9628818,7.03711824,0.279598959,0
42.24,56,49.9810652,6.01893476,0.281689423,0
42.26,52,49.9993128,2.00068724,0.283814418,0
42.28,41,50.017627,-9.01762698,0.285976998,0
42.3,49,50.0360116,-1.0360116,0.288181244,0
42.32,45,50.0544719,-5.05447189,0.290432824,0
42.34,64,50.0730158,13.9269842,0.292740062,0
42.36,50,50.0916559,-0.0916559207,0.295116003,0
42.38,47,50.1104134,-3.11041339,0.297582113,0
42.4,40,50.1293231,-10.1293231,0.300173724,0
42.42,46,50.1484392,-4.14843919,0.302945271,0
42.44,45,50.1678343,-5.16783431,0.305969897,0
42.46,46,50.1875845,-4.18758454,0.309324031,0
42.48,60,50.2077247,9.79227533,0.313042849,0
42.5,40,50.2281492,-10.2281492,0.317021228,0
42.52,49,50.2484886,-1.24848863,0.320890136,0
42.54,48,50.2681628,-2.26816275,0.324069654,0
42.56,48,50.2868972,-2.28689724,0.326285886,0
42.58,44,50.305111,-6.30511097,0.327958097,0
42.6,54,50.3233945,3.67660546,0.32967726,0
42.62,44,50.3419772,-6.34197717,0.331673003,0
42.64,51,50.3607368,0.639263157,0.33382367,0
42.66,52,50.3794321,1.62056789,0.335888211,0
